id,type,name
"Web Design and Applications involve the standards for building and Rendering Web pages, including HTML, CSS, SVG, device APIs, and other technologies for Web Applications ('WebApps'). HTML (the Hypertext Markup Language) and CSS (Cascading Style Sheets) are two of the core technologies for building Web pages. HTML provides the structure of the page, CSS the (visual and aural) layout, for a variety of devices and services.",Entity,"Web Design and Applications involve the standards for building and Rendering Web pages, including HTML, CSS, SVG, device APIs, and other technologies for Web Applications ('WebApps'). HTML (the Hypertext Markup Language) and CSS (Cascading Style Sheets) are two of the core technologies for building Web pages. HTML provides the structure of the page, CSS the (visual and aural) layout, for a variety of devices and services."
owl#Class,Entity,owl#Class
1,Entity,1
TelephoneNumber,Entity,TelephoneNumber
phone number,Entity,phone number
NetworkLocation,Entity,NetworkLocation
specifies an electronic messaging endpoint at which some entity may be located or contacted or may receive correspondence,Entity,specifies an electronic messaging endpoint at which some entity may be located or contacted or may receive correspondence
hasTelephoneNumber,Entity,hasTelephoneNumber
"Copyright (c) 2013-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2013-2023 Object Management Group, Inc."
Virtual Places Ontology,Entity,Virtual Places Ontology
hasURL,Entity,hasURL
a virtual location that may be identified by a network address (an identifier for a node or interface),Entity,a virtual location that may be identified by a network address (an identifier for a node or interface)
telephone number,Entity,telephone number
VirtualAddress,Entity,VirtualAddress
has electronic mail address,Entity,has electronic mail address
VirtualPlaces.rdf version of this ontology was modified to address hygiene issues with respect to text formatting.,Entity,VirtualPlaces.rdf version of this ontology was modified to address hygiene issues with respect to text formatting.
email address,Entity,email address
has email address,Entity,has email address
"Telephone numbers are assigned within the framework of a national or regional telephone numbering plan to subscribers by telephone service operators, which may be commercial entities, state-controlled administrations, or other telecommunication industry associations.",Entity,"Telephone numbers are assigned within the framework of a national or regional telephone numbering plan to subscribers by telephone service operators, which may be commercial entities, state-controlled administrations, or other telecommunication industry associations."
owl#Ontology,Entity,owl#Ontology
virtual location,Entity,virtual location
has URL,Entity,has URL
hasWebsite,Entity,hasWebsite
VirtualLocation,Entity,VirtualLocation
isIdentifiedBy,Entity,isIdentifiedBy
This ontology provides scaffolding for use in describing virtual location-oriented concepts.,Entity,This ontology provides scaffolding for use in describing virtual location-oriented concepts.
owl#DatatypeProperty,Entity,owl#DatatypeProperty
has e-mail address,Entity,has e-mail address
VirtualPlaces.rdf version of this ontology was modified to eliminate duplication of concepts in LCC and email address and telephone number.,Entity,VirtualPlaces.rdf version of this ontology was modified to eliminate duplication of concepts in LCC and email address and telephone number.
MIT,Entity,MIT
has telephone number,Entity,has telephone number
"links something to a page or set of related web pages located under a single domain name, typically produced by a single person or organization",Entity,"links something to a page or set of related web pages located under a single domain name, typically produced by a single person or organization"
electronic mail address,Entity,electronic mail address
