source_id,target_id,relationship
Nd8c2596797ea4dacabaaa9c726854077,owl#Restriction,22-rdf-syntax-ns#type
Nbd8a283597d548b5a2521086d9bc0d56,isManagedBy,owl#onProperty
Nf4f6325183b044909e19daafc489fad4,Nd5dde791ea314eb18472daf329698d5f,22-rdf-syntax-ns#rest
Portfolio,"a collection of investments (financial assets) such as stocks, bonds and cash equivalents, as well as mutual funds",core#definition
PortfolioHolding,FinancialAsset,rdf-schema#subClassOf
Nddb4977f139f4df889f29f43f073fe90,PortfolioHolding,owl#someValuesFrom
,SecurityAssets.rdf version of this ontology was revised to address text formatting hygiene issues.,core#changeNote
Nddb4977f139f4df889f29f43f073fe90,comprises,owl#onProperty
N550483a64d2d4bc290e98a75e5d605f9,isHeldBy,owl#onProperty
,"SecurityAssets.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC), eliminating redundancies in FIBO as appropriate.",core#changeNote
N59e6ce8e72b4415db6bb2795b103b6ef,owl#Restriction,22-rdf-syntax-ns#type
hasAcquisitionPrice,has acquisition price,rdf-schema#label
Portfolio,Collection,rdf-schema#subClassOf
,"Copyright (c) 2016-2023 Object Management Group, Inc.",copyright
Nd8c2596797ea4dacabaaa9c726854077,N908dd1d99a364725902fe6f6227e6163,owl#allValuesFrom
PortfolioHolding,owl#Class,22-rdf-syntax-ns#type
FinancialAsset,owl#Class,22-rdf-syntax-ns#type
