source_id,target_id,relationship
PreferredVotingRedeemableExtendableAdjustableIncomeRegisteredShare,ExtendablePreferredShare,rdf-schema#subClassOf
PreferredVotingRedeemableExchangeableCumulativeRegisteredShare,owl#Class,22-rdf-syntax-ns#type
PreferredVotingRedeemableExchangeableCumulativeRegisteredShare,ExchangeablePreferredShare,rdf-schema#subClassOf
Nbacdd27a11d3450fac7245220182b596,owl#Restriction,22-rdf-syntax-ns#type
Ne6b13d8c7bec4c9db4b463e8f28da1e7,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
N093a583485cc4dc29b01031e0176c2ed,N0340a5a172294d5ca1fe71b9d7d9efbb,owl#unionOf
ESNTFR,ISO10962-201910-CodeScheme,isMemberOf
Na776956c0f79435da130365d426a36ca,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
PreferredRestrictedVotingRedeemableExchangeableExtendableAuctionRateIncomeRegisteredShare,"or shareholders have the option to extend the maturity date, that provides a periodic income whose dividend rate is adjusted through an auction, and is registered",core#definition
PreferredVotingRedeemableExchangeableParticipatingRegisteredShare,N583511411bcb44cebbcb4119b443541b,rdf-schema#subClassOf
PreferredRestrictedVotingRedeemableExchangeableExtendableParticipatingRegisteredShare,ParticipatingPreferredShare,rdf-schema#subClassOf
Nadffad12578747d5b6f877c76184f21d,Nc7d6c67c8bc54082998831f56a525c89,22-rdf-syntax-ns#rest
N95efa79ef131444182a8134be4baec84,N0af385436530441b9e832008064d5f26,22-rdf-syntax-ns#rest
PreferredRestrictedVotingRedeemableExtendableAdjustableIncomeRegisteredShare,N1ba4d9c3cf6b4272a15b6bc51f15ff9c,rdf-schema#subClassOf
PreferredNonVotingPerpetualFixedIncomeRegisteredShare,PerpetualPreferredShare,rdf-schema#subClassOf
N5c7b8c756e00437a9a1e50d1497f2b98,RetractablePreferredShare,22-rdf-syntax-ns#first
Neca70ef669e84997a258c8fc9c4cbeab,owl#Restriction,22-rdf-syntax-ns#type
PreferredRestrictedVotingRedeemableExchangeableExtendableParticipatingRegisteredShare,NonCumulativePreferredShare,rdf-schema#subClassOf
PreferredVotingExtendableCumulativeParticipatingRegisteredShare,ExtendablePreferredShare,rdf-schema#subClassOf
Ndc4aabaffa2a4d8cbe91a0a2a471312c,N598a5924403d4f909fdc7932d3afa417,owl#unionOf
PreferredVotingExtendableParticipatingRegisteredShare,PreferredShareWithFixedRateDividend,rdf-schema#subClassOf
N9897a0e0cb7e45bb94f0eec01b8fab87,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
PreferredVotingRedeemableExchangeableNormalIncomeRegisteredShare,SingleVotingShare,rdf-schema#subClassOf
N1ef1ba0b07bb4386ad20d9db6647d4dc,RedeemablePreferredShareWithExtendableMaturityDate,22-rdf-syntax-ns#first
PreferredVotingRedeemableExtendableAuctionRateIncomeRegisteredShare,ExtendablePreferredShare,rdf-schema#subClassOf
PreferredRestrictedVotingPerpetualParticipatingRegisteredShare,"preferred share that confers less than one vote per share, has no fixed maturity date, provides a periodic stated income and participates with common shareholders in further dividend and capital distributions, and is registered",core#definition
PreferredRestrictedVotingRedeemableExchangeableExtendableAdjustableIncomeRegisteredShare,PreferredShareWithAdjustableRateDividend,rdf-schema#subClassOf
PreferredEnhancedVotingExtendableCumulativeRegisteredShare,"or of the shareholder with an extendable redemption date, provides a periodic stated income and dividends not paid in any year accumulate, and is registered",core#definition
N0b97c3b3e88a44b6a9f2903c87afae11,owl#Class,22-rdf-syntax-ns#type
N583511411bcb44cebbcb4119b443541b,owl#Class,22-rdf-syntax-ns#type
PreferredRestrictedVotingRedeemableExchangeableAuctionRateIncomeRegisteredShare,"preferred, restricted voting, redeemable exchangeable, auction rate income, registered share",rdf-schema#label
PreferredEnhancedVotingRedeemableExtendableCumulativeRegisteredShare,"preferred, enhanced voting, redeemable extendable, cumulative, registered share",rdf-schema#label
PreferredVotingExtendableNormalIncomeRegisteredShare,SingleVotingShare,rdf-schema#subClassOf
N7cd4a7567d7043608d7225f7053ec2f5,Nc51058cbdead4bdb92732b42315ab169,22-rdf-syntax-ns#rest
,,owl#versionIRI
PreferredRestrictedVotingRedeemableCumulativeRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
N9f26b1bc795e4bc786f41f249cf45053,Ndef6983a712a4827977a880d9d9ea267,22-rdf-syntax-ns#rest
PreferredRestrictedVotingExtendableAuctionRateIncomeRegisteredShare,owl#Class,22-rdf-syntax-ns#type
PreferredVotingRedeemableNormalIncomeRegisteredShare,SingleVotingShare,rdf-schema#subClassOf
N1fb4a1b004814c84be954046ed917e15,RetractablePreferredShare,22-rdf-syntax-ns#first
N46028e048f4a40bab34ba2575f7e38e6,N9d2480c016894790973715e79c9970e9,owl#unionOf
PreferredRestrictedVotingRedeemableNormalIncomeRegisteredShare,"ordinary shareholders, and is registered",core#definition
PreferredRestrictedVotingExchangeableCumulativeParticipatingRegisteredShare,"preferred, restricted voting, exchangeable, cumulative participating, registered share",rdf-schema#label
PreferredNonVotingRedeemableAuctionRateIncomeRegisteredShare,N623ce5cd6ba343d09b132fe9bc2ab014,rdf-schema#subClassOf
N1ee55fbb5cd24814a9d2b493fb2e39a9,RetractablePreferredShare,22-rdf-syntax-ns#first
N44390b700854405b86254380259215e7,Naa857d44f5fe4564b8523315b118b362,owl#unionOf
PreferredRestrictedVotingExtendableFixedIncomeRegisteredShare,Nf680e5c9bb95445dbe20a0bf630da401,rdf-schema#subClassOf
PreferredVotingRedeemableExchangeableCumulativeParticipatingRegisteredShare,"or of the shareholder, provides a periodic stated income, dividends not paid in any year accumulate, and participates with common shareholders in further dividend and capital distributions, and is registered",core#definition
N466206b3395d44f1a5cff809a96313b4,N9ac501a90a0a4a0384b3c062da8d869d,owl#unionOf
Neca70ef669e84997a258c8fc9c4cbeab,ESVTOR,owl#hasValue
PreferredVotingExtendableFixedIncomeRegisteredShare,"or of the shareholder with an extendable redemption date, provides a periodic stated income, and is registered",core#definition
Nc5aeaa51ce7c4828931611fa55a1c2ae,owl#Class,22-rdf-syntax-ns#type
PreferredEnhancedVotingExtendableCumulativeRegisteredShare,Ndf1ea91250cb496e8eb054f21bad3fce,rdf-schema#subClassOf
PreferredVotingExtendableAdjustableIncomeRegisteredShare,"or of the shareholder with an extendable redemption date, provides a periodic income whose dividend rate is set periodically, and is registered",core#definition
N6be90fc082eb4313a78484b5db6be2d5,isClassifiedBy,owl#onProperty
Na0220d07b9ca42a0bd1e5ab056f7a64d,RetractablePreferredShareWithExtendableMaturityDate,22-rdf-syntax-ns#first
PreferredRestrictedVotingPerpetualFixedIncomeRegisteredShare,PreferredShareWithFixedRateDividend,rdf-schema#subClassOf
CommonVotingUnrestrictedFullyPaidRegisteredShare,UnrestrictedShare,rdf-schema#subClassOf
CommonVotingUnrestrictedFullyPaidRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
PreferredEnhancedVotingExtendableAuctionRateIncomeRegisteredShare,EnhancedVotingShare,rdf-schema#subClassOf
PreferredVotingRedeemableExchangeableExtendableParticipatingRegisteredShare,NonCumulativePreferredShare,rdf-schema#subClassOf
Na4f197afd56c45aabedc7f4e935eae4d,RetractablePreferredShare,22-rdf-syntax-ns#first
PreferredEnhancedVotingRedeemableExchangeableExtendableFixedIncomeRegisteredShare,NonParticipatingPreferredShare,rdf-schema#subClassOf
Nf680e5c9bb95445dbe20a0bf630da401,Nb7387dbecf99436991d3d0ecd5b01819,owl#unionOf
ESVTOR,FinancialInstrumentClassificationCode,22-rdf-syntax-ns#type
Neb9f64f019be4849b00f557f4bd02501,N0449a76c75bc4c299f32d62421a687d4,owl#unionOf
Nfd20c142797544af94b4baf47f3ac596,Nda94b801257f486d8dd39babd3acafd6,22-rdf-syntax-ns#rest
PreferredEnhancedVotingRedeemableExchangeableExtendableNormalIncomeRegisteredShare,"extendable, normal income, registered share",rdf-schema#label
Nf593ff82bb03485b8c5a8cf05c01c219,N5a6cf5bd031240d7b336b7c10b00b879,owl#unionOf
N2eae9e97e3ff463bba1575e38af40c04,RetractablePreferredShare,22-rdf-syntax-ns#first
ESRUOR,ISO10962-201910-CodeScheme,isMemberOf
Nf087e36fa0794bd2b2253c03cee2b4dd,RetractablePreferredShare,22-rdf-syntax-ns#first
PreferredRestrictedVotingPerpetualNormalIncomeRegisteredShare,PerpetualPreferredShare,rdf-schema#subClassOf
PreferredRestrictedVotingRedeemableCumulativeParticipatingRegisteredShare,"or of the shareholder, provides a periodic stated income, dividends not paid in any year accumulate, and participates with common shareholders in further dividend and capital distributions, and is registered",core#definition
PreferredRestrictedVotingRedeemableExchangeableExtendableParticipatingRegisteredShare,"or shareholders have the option to extend the maturity date, that provides a periodic stated income and participates with common shareholders in further dividend and capital distributions, and is registered",core#definition
PreferredRestrictedVotingExtendableCumulativeRegisteredShare,RestrictedVotingShare,rdf-schema#subClassOf
PreferredNonVotingRedeemableExchangeableParticipatingRegisteredShare,ExchangeablePreferredShare,rdf-schema#subClassOf
PreferredRestrictedVotingRedeemableExtendableCumulativeParticipatingRegisteredShare,ExtendablePreferredShare,rdf-schema#subClassOf
PreferredEnhancedVotingPerpetualCumulativeParticipatingRegisteredShare,"preferred share that confers multiple votes per share, has no fixed maturity date, provides a periodic stated income, dividends not paid in any year accumulate, and participates with common shareholders in further dividend and capital distributions, and is registered",core#definition
PreferredRestrictedVotingExtendableAdjustableIncomeRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
N47ee4f7f3fd34c148cfe71041ea57574,RedeemablePreferredShare,22-rdf-syntax-ns#first
Ncaed38d26784476f8e8f367d8f03456b,Nf087e36fa0794bd2b2253c03cee2b4dd,22-rdf-syntax-ns#rest
PreferredEnhancedVotingRedeemableCumulativeRegisteredShare,NonParticipatingPreferredShare,rdf-schema#subClassOf
PreferredRestrictedVotingExtendableNormalIncomeRegisteredShare,Nf25adc10b6e1446a9d01d9018f7f0f98,rdf-schema#subClassOf
Ne3591bdebca44acd8ecbfd5150497c17,N6a3d30d9ff3042a69d6b9139bfafc4f3,owl#unionOf
N7793fe1139e1458ca61cbbcb6a7af178,RetractablePreferredShareWithExtendableRedemptionDate,22-rdf-syntax-ns#first
,"Copyright (c) 2020-2023 Object Management Group, Inc.",copyright
PreferredEnhancedVotingPerpetualNormalIncomeRegisteredShare,EnhancedVotingShare,rdf-schema#subClassOf
PreferredRestrictedVotingRedeemableCumulativeRegisteredShare,RestrictedVotingShare,rdf-schema#subClassOf
Nd849ce60bf384c91b639b1676c2eb150,Nf7b7aeeb71444865bcbd4506a25092e5,22-rdf-syntax-ns#rest
PreferredNonVotingExchangeableCumulativeParticipatingRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
PreferredEnhancedVotingRedeemableExtendableAdjustableIncomeRegisteredShare,PreferredShareWithAdjustableRateDividend,rdf-schema#subClassOf
CommonNonVotingRestrictedPartlyPaidRegisteredShare,"common, non-voting, restricted, partly paid, registered share",rdf-schema#label
CommonVotingRestrictedPartlyPaidRegisteredShare,PartiallyPaidShare,rdf-schema#subClassOf
N81dea91ae4e14d469b92b4b04841ef2b,N4716d4272ec3452f891154f34601c0da,owl#unionOf
PreferredRestrictedVotingPerpetualAuctionRateIncomeRegisteredShare,"preferred share that confers less than one vote per share, has no fixed maturity date, provides a periodic income whose dividend rate is adjusted through an auction, and is registered",core#definition
PreferredEnhancedVotingRedeemableExtendableCumulativeParticipatingRegisteredShare,PreferredShareWithFixedRateDividend,rdf-schema#subClassOf
CommonEnhancedVotingUnrestrictedFullyPaidRegisteredShare,CommonShare,rdf-schema#subClassOf
PreferredRestrictedVotingRedeemableExchangeableExtendableCumulativeRegisteredShare,ExtendablePreferredShare,rdf-schema#subClassOf
Nb801a31eb2834d9e8015badeabb28af7,N73fbcdb0eb7643caa08b4a847ae17cba,owl#unionOf
PreferredRestrictedVotingExchangeableAuctionRateIncomeRegisteredShare,"preferred share that confers less than one vote per share, may be exchanged for securities of another issuer, provides a periodic income whose dividend rate is adjusted through an auction, and is registered",core#definition
PreferredVotingRedeemableExchangeableFixedIncomeRegisteredShare,NonCumulativePreferredShare,rdf-schema#subClassOf
PreferredVotingExchangeableParticipatingRegisteredShare,NonCumulativePreferredShare,rdf-schema#subClassOf
N0770cb82bd7e425b89fa287d1e43b1c5,ESNUOR,owl#hasValue
ESRTPR,ESRTPR,hasTag
PreferredNonVotingPerpetualNormalIncomeRegisteredShare,owl#Class,22-rdf-syntax-ns#type
N6e07631eb8154a9f9274dcc50f96f9b6,N002409c21ffa4ca78996527a6f015d72,owl#unionOf
PreferredVotingRedeemableExchangeableExtendableCumulativeRegisteredShare,"extendable, cumulative, registered share",rdf-schema#label
Nfec983b3c7734240b66e2a5c88e59b99,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
PreferredNonVotingExtendableAdjustableIncomeRegisteredShare,NonVotingShare,rdf-schema#subClassOf
N000a5d69c35a4d06ae10011627eea5f7,RetractablePreferredShare,22-rdf-syntax-ns#first
PreferredRestrictedVotingRedeemableExchangeableExtendableNormalIncomeRegisteredShare,ExtendablePreferredShare,rdf-schema#subClassOf
PreferredVotingRedeemableExchangeableExtendableCumulativeRegisteredShare,owl#Class,22-rdf-syntax-ns#type
PreferredNonVotingExtendableCumulativeRegisteredShare,"or of the shareholder with an extendable redemption date, provides a periodic stated income and dividends not paid in any year accumulate, and is registered",core#definition
PreferredVotingRedeemableExchangeableExtendableCumulativeRegisteredShare,ExchangeablePreferredShare,rdf-schema#subClassOf
Nace154fb3dc74a9f8a5388aef3bc2b42,owl#Class,22-rdf-syntax-ns#type
PreferredRestrictedVotingRedeemableExchangeableParticipatingRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
PreferredVotingRedeemableExtendableCumulativeRegisteredShare,SingleVotingShare,rdf-schema#subClassOf
PreferredNonVotingRedeemableCumulativeRegisteredShare,"preferred, non-voting, redeemable, cumulative, registered share",rdf-schema#label
Nc709beb1eeb847d1abe4f32897d82332,RetractablePreferredShareWithExtendableRedemptionDate,22-rdf-syntax-ns#first
PreferredEnhancedVotingRedeemableExchangeableExtendableParticipatingRegisteredShare,owl#Class,22-rdf-syntax-ns#type
CommonEnhancedVotingUnrestrictedNilPaidRegisteredShare,UnrestrictedShare,rdf-schema#subClassOf
PreferredEnhancedVotingRedeemableExchangeableParticipatingRegisteredShare,EnhancedVotingShare,rdf-schema#subClassOf
CommonEnhancedVotingUnrestrictedNilPaidRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
PreferredEnhancedVotingRedeemableExchangeableExtendableParticipatingRegisteredShare,ExchangeablePreferredShare,rdf-schema#subClassOf
N5349a884e0e94a6cbe2deb3505fa9c15,owl#Class,22-rdf-syntax-ns#type
CommonVotingRestrictedFullyPaidRegisteredShare,Nf01b834296814a188bd8d7e4cf84f26b,rdf-schema#subClassOf
PreferredEnhancedVotingPerpetualCumulativeRegisteredShare,CumulativePreferredShare,rdf-schema#subClassOf
PreferredEnhancedVotingExtendableAdjustableIncomeRegisteredShare,PreferredShareWithAdjustableRateDividend,rdf-schema#subClassOf
PreferredNonVotingExchangeableCumulativeRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
PreferredNonVotingRedeemableExchangeableExtendableCumulativeRegisteredShare,"or shareholders have the option to extend the maturity date, that provides a periodic stated income and dividends not paid in any year accumulate, and is registered",core#definition
N4c803f843dbd4b06abfdb693fdfd2561,RetractablePreferredShareWithExtendableMaturityDate,22-rdf-syntax-ns#first
CommonNonVotingRestrictedPartlyPaidRegisteredShare,NonVotingShare,rdf-schema#subClassOf
N2817d829263143cfa3af213eae212357,owl#Class,22-rdf-syntax-ns#type
N80b1f0302a1b4a23a3fb8f8adc11d912,owl#Class,22-rdf-syntax-ns#type
Ndd120c4e920b46fc874a89b62cc030c6,RedeemablePreferredShareWithExtendableRedemptionDate,22-rdf-syntax-ns#first
PreferredEnhancedVotingRedeemableExchangeableExtendableNormalIncomeRegisteredShare,ExchangeablePreferredShare,rdf-schema#subClassOf
N277eebf80e2c49eabaf546b8f863e2b4,RetractablePreferredShareWithExtendableMaturityDate,22-rdf-syntax-ns#first
ESNUFR,ESNUFR,hasTag
PreferredEnhancedVotingRedeemableExchangeableExtendableParticipatingRegisteredShare,"extendable, participating, registered share",rdf-schema#label
ESNUFR,ordinary share classifier,rdf-schema#label
PreferredVotingExtendableParticipatingRegisteredShare,"preferred, voting, extendable, participating, registered share",rdf-schema#label
PreferredEnhancedVotingRedeemableExchangeableAuctionRateIncomeRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
CommonRestrictedVotingRestrictedPartlyPaidRegisteredShare,RestrictedShare,rdf-schema#subClassOf
PreferredRestrictedVotingExchangeableFixedIncomeRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
N02c12345de824fa48bc25731c8fc176e,owl#Class,22-rdf-syntax-ns#type
N9d2480c016894790973715e79c9970e9,Nef702b1cdfc24b11ab9e978588fcf758,22-rdf-syntax-ns#rest
PreferredRestrictedVotingRedeemableExtendableCumulativeRegisteredShare,"or shareholders have the option to extend the maturity date, that provides a periodic stated income and dividends not paid in any year accumulate, and is registered",core#definition
CommonEnhancedVotingUnrestrictedPartlyPaidRegisteredShare,PartiallyPaidShare,rdf-schema#subClassOf
Nec966e699b2b4ac8982680b218cb68aa,isClassifiedBy,owl#onProperty
PreferredEnhancedVotingRedeemableExtendableParticipatingRegisteredShare,PreferredShareWithFixedRateDividend,rdf-schema#subClassOf
PreferredNonVotingRedeemableExchangeableAuctionRateIncomeRegisteredShare,"preferred, non-voting, redeemable exchangeable, auction rate income, registered share",rdf-schema#label
PreferredVotingExtendableFixedIncomeRegisteredShare,PreferredShareWithFixedRateDividend,rdf-schema#subClassOf
PreferredEnhancedVotingRedeemableExchangeableNormalIncomeRegisteredShare,"preferred, enhanced voting, redeemable exchangeable, normal income, registered share",rdf-schema#label
Nab75a2e71d034f23aab9e2808222259e,Na6b251bf243141a3abf7dfd4ce3862c5,22-rdf-syntax-ns#rest
PreferredRestrictedVotingRedeemableExchangeableExtendableCumulativeRegisteredShare,RestrictedVotingShare,rdf-schema#subClassOf
PreferredRestrictedVotingRedeemableNormalIncomeRegisteredShare,"preferred, restricted voting, redeemable, normal income, registered share",rdf-schema#label
PreferredEnhancedVotingRedeemableExchangeableExtendableCumulativeParticipatingRegisteredShare,CumulativePreferredShare,rdf-schema#subClassOf
PreferredNonVotingExtendableNormalIncomeRegisteredShare,owl#Class,22-rdf-syntax-ns#type
PreferredVotingExtendableParticipatingRegisteredShare,SingleVotingShare,rdf-schema#subClassOf
PreferredNonVotingRedeemableExchangeableFixedIncomeRegisteredShare,NonVotingShare,rdf-schema#subClassOf
PreferredEnhancedVotingRedeemableExchangeableCumulativeParticipatingRegisteredShare,"or of the shareholder, provides a periodic stated income, dividends not paid in any year accumulate, and participates with common shareholders in further dividend and capital distributions, and is registered",core#definition
PreferredEnhancedVotingRedeemableExchangeableParticipatingRegisteredShare,owl#Class,22-rdf-syntax-ns#type
Ndd05ba569066482796006b5a50b8f4a0,Nfa41343720fc45c0bc43e5af0c475ece,owl#unionOf
CommonRestrictedVotingUnrestrictedFullyPaidRegisteredShare,RestrictedVotingShare,rdf-schema#subClassOf
PreferredVotingRedeemableExchangeableAuctionRateIncomeRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
PreferredEnhancedVotingRedeemableExtendableCumulativeParticipatingRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
PreferredRestrictedVotingRedeemableExchangeableExtendableFixedIncomeRegisteredShare,ExchangeablePreferredShare,rdf-schema#subClassOf
PreferredRestrictedVotingRedeemableParticipatingRegisteredShare,"preferred, restricted voting, redeemable, participating, registered share",rdf-schema#label
Nf25adc10b6e1446a9d01d9018f7f0f98,Nf15ca080e61d48b4a54bf87e93314f60,owl#unionOf
PreferredEnhancedVotingRedeemableExtendableCumulativeRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
PreferredEnhancedVotingRedeemableExchangeableCumulativeParticipatingRegisteredShare,EnhancedVotingShare,rdf-schema#subClassOf
N4eb00559f5f84924ab279429cbff92cf,owl#Restriction,22-rdf-syntax-ns#type
PreferredRestrictedVotingRedeemableExchangeableExtendableAuctionRateIncomeRegisteredShare,owl#Class,22-rdf-syntax-ns#type
PreferredEnhancedVotingRedeemableExchangeableCumulativeRegisteredShare,owl#Class,22-rdf-syntax-ns#type
Na15e7cc1dcf74b81a35c2eaf76c29f6b,Nb1eedd74b81f4dea83f0f3fe5055484a,owl#unionOf
PreferredNonVotingRedeemableExtendableFixedIncomeRegisteredShare,"or shareholders have the option to extend the maturity date, that provides a periodic stated income, and is registered",core#definition
PreferredEnhancedVotingExchangeableCumulativeParticipatingRegisteredShare,owl#Class,22-rdf-syntax-ns#type
PreferredRestrictedVotingPerpetualCumulativeRegisteredShare,NonParticipatingPreferredShare,rdf-schema#subClassOf
PreferredRestrictedVotingPerpetualFixedIncomeRegisteredShare,NonParticipatingPreferredShare,rdf-schema#subClassOf
Nc4f1f70001184a359cd0c2373158d671,Ne50ddf951c8c474a90f8b457f641e245,owl#unionOf
N8b2c5c1e0bba46f4b9452d67945fa4e6,RedeemablePreferredShareWithExtendableRedemptionDate,22-rdf-syntax-ns#first
PreferredRestrictedVotingRedeemableExchangeableCumulativeParticipatingRegisteredShare,PreferredShareWithFixedRateDividend,rdf-schema#subClassOf
PreferredEnhancedVotingRedeemableExtendableFixedIncomeRegisteredShare,Nc2f7a122625c40e1aff1764805d244d8,rdf-schema#subClassOf
Ndc3caa1b7b1e454986d0223ade66f1b6,owl#Restriction,22-rdf-syntax-ns#type
N83ad94500303442898a87186b165af60,owl#Restriction,22-rdf-syntax-ns#type
CommonEnhancedVotingUnrestrictedFullyPaidRegisteredShare,EnhancedVotingShare,rdf-schema#subClassOf
ESRTFR,ESRTFR,hasTag
PreferredVotingRedeemableExchangeableExtendableNormalIncomeRegisteredShare,SingleVotingShare,rdf-schema#subClassOf
PreferredRestrictedVotingRedeemableExchangeableExtendableCumulativeRegisteredShare,PreferredShareWithFixedRateDividend,rdf-schema#subClassOf
N1fce64dead4041ed8f61efc4d1485a9f,RedeemablePreferredShareWithExtendableRedemptionDate,22-rdf-syntax-ns#first
PreferredVotingRedeemableExtendableFixedIncomeRegisteredShare,"or shareholders have the option to extend the maturity date, that provides a periodic stated income, and is registered",core#definition
ESRTFR,"CFI code for a common, restricted voting, restricted transfer, fully-paid, registered share",core#definition
PreferredVotingExtendableNormalIncomeRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
PreferredNonVotingRedeemableNormalIncomeRegisteredShare,"preferred, non-voting, redeemable, normal income, registered share",rdf-schema#label
PreferredVotingPerpetualAuctionRateIncomeRegisteredShare,"preferred share that confers exactly one vote per share, has no fixed maturity date, provides a periodic income whose dividend rate is adjusted through an auction, and is registered",core#definition
ESETPR,owl#NamedIndividual,22-rdf-syntax-ns#type
N5eda0896b93d4ea7938dd19440454679,22-rdf-syntax-ns#nil,22-rdf-syntax-ns#rest
PreferredVotingRedeemableNormalIncomeRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
PreferredEnhancedVotingRedeemableExchangeableFixedIncomeRegisteredShare,PreferredShareWithFixedRateDividend,rdf-schema#subClassOf
PreferredRestrictedVotingRedeemableExchangeableExtendableAuctionRateIncomeRegisteredShare,PreferredShareWithAuctionRateDividend,rdf-schema#subClassOf
PreferredNonVotingExtendableAuctionRateIncomeRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
Nbad1e983232142d3b87155d2e675027c,RetractablePreferredShare,22-rdf-syntax-ns#first
PreferredNonVotingPerpetualFixedIncomeRegisteredShare,RegisteredSecurity,rdf-schema#subClassOf
PreferredRestrictedVotingExtendableAdjustableIncomeRegisteredShare,owl#Class,22-rdf-syntax-ns#type
PreferredRestrictedVotingExtendableParticipatingRegisteredShare,owl#Class,22-rdf-syntax-ns#type
PreferredRestrictedVotingRedeemableExchangeableFixedIncomeRegisteredShare,NonParticipatingPreferredShare,rdf-schema#subClassOf
N17137e3ff95d426fb63c698d14ccaca5,RetractablePreferredShareWithExtendableRedemptionDate,22-rdf-syntax-ns#first
ESNUPR,ESNUPR,hasTag
CommonVotingUnrestrictedNilPaidRegisteredShare,NilPaidShare,rdf-schema#subClassOf
